Date,Month,Day_of_Year,Week_of_Year,Temperature,Humidity,Rainfall_mm,NDVI,Vector_Density,Livestock_Density,Hosp_Bed_Occupancy,Vax_Coverage,Med_Supply_Index,Sanitation_Index,Healthcare_Worker_Ratio,Transit_Usage,Travel_Index,Mass_Gathering,Search_Volume,Social_Sentiment,Clinic_Visit_Surge,Cases_Lag_7,Cases_Lag_14,Cases_Roll_Avg_7,Cases_Roll_Avg_14,Cases_Roll_Avg_30,Cases_Growth_Rate_7d,Cases_Growth_Rate_14d,Case_Count,Outbreak_Label,Risk_Level
2023-01-06,1,6,1,20.06,49.14,5.33,0.431,0.141,508.0,68.06,0.583,0.569,0.59,1.72,0.546,0.517,0,97,0.5,0.645,19,12,16.57,16.57,12.37,-0.1579,0.3333,16,1,Medium
2023-01-07,1,7,1,21.0,55.14,1.16,0.392,0.172,416.0,78.85,0.638,0.718,0.612,3.24,0.522,0.914,0,99,0.463,0.97,10,15,17.71,16.79,12.77,0.8,0.2,18,1,Medium
2023-01-08,1,8,1,22.9,47.0,2.88,0.281,0.195,482.0,82.7,0.649,0.698,0.586,2.38,0.663,0.642,0,109,0.307,1.058,19,19,17.14,16.5,13.07,-0.2105,-0.2105,15,0,Low
2023-01-09,1,9,2,21.92,36.97,0.0,0.438,0.055,578.0,79.3,0.596,0.75,0.699,2.06,0.413,0.723,0,93,0.484,0.891,22,15,16.0,16.43,13.27,-0.3636,-0.0667,14,0,Low
2023-01-10,1,10,2,24.31,46.34,0.44,0.348,0.169,438.0,74.41,0.678,0.652,0.535,2.04,0.516,0.656,0,87,0.571,0.688,17,19,15.14,15.86,13.47,-0.3529,-0.4211,11,0,Low
2023-01-11,1,11,2,18.47,50.37,0.12,0.368,0.095,497.0,72.41,0.611,0.693,0.567,2.57,0.581,0.634,0,105,0.503,1.001,17,12,14.43,15.86,13.57,-0.2941,0.0,12,0,Low
2023-01-12,1,12,2,21.76,39.06,0.0,0.266,0.116,425.0,68.57,0.573,0.606,0.634,2.34,0.808,0.716,0,99,0.16,2.037,15,17,15.57,16.29,14.03,0.5333,0.3529,23,1,High
2023-01-13,1,13,2,20.39,41.45,0.0,0.352,0.108,405.0,74.1,0.681,0.738,0.531,1.73,0.63,0.689,0,105,0.3,0.794,16,19,14.86,15.71,14.13,-0.3125,-0.4211,11,0,Low
2023-01-14,1,14,2,24.41,41.87,0.0,0.376,0.126,493.0,86.6,0.577,0.609,0.528,2.85,0.801,0.817,0,99,0.422,0.964,18,10,15.29,16.5,14.6,0.1667,1.1,21,0,Medium
2023-01-15,1,15,2,18.43,36.61,0.0,0.412,0.176,514.0,63.69,0.666,0.755,0.61,2.63,0.678,0.907,0,122,0.205,1.315,15,19,16.0,16.57,14.97,0.3333,0.0526,20,0,Medium
2023-01-16,1,16,3,18.38,44.75,4.19,0.379,0.056,660.0,67.98,0.658,0.66,0.661,3.24,0.579,0.649,0,85,0.63,1.443,14,22,15.71,15.86,15.07,-0.1429,-0.4545,12,0,Low
2023-01-17,1,17,3,18.88,39.69,0.0,0.331,0.014,464.0,71.24,0.647,0.469,0.67,2.96,0.585,0.607,0,93,0.406,0.854,11,17,16.71,15.93,15.43,0.6364,0.0588,18,0,Low
2023-01-18,1,18,3,15.85,42.48,1.39,0.22,0.017,496.0,82.01,0.622,0.784,0.606,1.26,0.475,0.833,0,104,0.268,1.241,12,17,17.43,15.93,15.7,0.4167,0.0,17,0,Low
2023-01-19,1,19,3,19.07,34.19,0.0,0.298,0.153,400.0,74.23,0.653,0.76,0.553,3.07,1.0,0.835,0,94,0.257,1.198,23,15,16.43,16.0,15.9,-0.3043,0.0667,16,0,Low
2023-01-20,1,20,3,18.63,36.45,0.0,0.255,0.061,549.0,81.83,0.669,0.828,0.619,2.98,0.817,0.951,0,107,0.225,0.873,11,16,17.0,15.93,16.0,0.3636,-0.0625,15,0,Low
2023-01-21,1,21,3,20.48,42.98,0.0,0.291,0.109,532.0,82.34,0.608,0.553,0.64,2.21,0.741,0.508,0,81,0.477,1.156,21,18,16.0,15.64,16.03,-0.3333,-0.2222,14,0,Low
2023-01-22,1,22,3,20.89,35.98,0.0,0.212,0.099,619.0,77.92,0.667,0.668,0.618,2.33,0.455,0.927,0,114,0.498,0.957,20,15,15.86,15.93,16.27,-0.05,0.2667,19,0,Low
2023-01-23,1,23,4,23.99,48.15,0.0,0.256,0.076,589.0,61.36,0.666,0.731,0.686,2.66,0.582,0.761,0,83,0.231,0.843,12,14,16.57,16.14,16.33,0.4167,0.2143,17,0,Low
2023-01-24,1,24,4,22.17,34.97,0.0,0.235,0.153,528.0,88.61,0.647,0.766,0.529,2.09,0.504,0.811,0,108,0.614,1.43,18,11,16.86,16.79,16.37,0.1111,0.8182,20,0,Medium
2023-01-25,1,25,4,19.16,38.3,0.0,0.228,0.094,462.0,86.12,0.623,0.603,0.551,2.4,0.669,0.546,0,108,0.28,1.162,17,12,17.86,17.64,16.67,0.4118,1.0,24,0,Medium
2023-01-26,1,26,4,18.55,42.14,0.61,0.222,0.097,516.0,72.64,0.667,0.755,0.677,2.9,0.511,0.716,0,90,0.207,0.58,16,23,18.14,17.29,16.63,0.125,-0.2174,18,0,Low
2023-01-27,1,27,4,21.38,27.63,0.0,0.236,0.119,491.0,58.18,0.655,0.674,0.497,2.71,0.549,0.614,0,86,0.436,0.968,15,11,17.86,17.43,16.67,-0.1333,0.1818,13,0,Low
2023-01-28,1,28,4,17.79,25.17,0.0,0.251,0.136,576.0,56.4,0.609,0.572,0.562,2.23,0.515,0.627,0,105,0.134,0.87,14,21,18.43,17.21,16.7,0.2857,-0.1429,18,0,Low
2023-01-29,1,29,4,24.14,26.19,0.0,0.106,0.073,566.0,74.54,0.629,0.66,0.549,2.91,0.614,0.752,0,105,0.104,0.947,19,20,18.43,17.14,16.7,0.0,-0.05,19,0,Low
2023-01-30,1,30,5,22.89,42.53,0.0,0.106,0.158,476.0,64.98,0.665,0.761,0.491,2.62,0.661,0.906,0,107,0.178,1.129,17,12,19.14,17.86,17.1,0.2941,0.8333,22,0,Medium
2023-01-31,1,31,5,19.64,31.27,0.0,0.202,0.172,383.0,54.83,0.644,0.575,0.587,2.61,0.618,0.872,0,109,0.209,1.073,20,18,19.86,18.36,17.3,0.25,0.3889,25,0,Medium
2023-02-01,2,32,5,17.21,49.55,0.65,0.204,0.038,607.0,56.21,0.673,0.771,0.652,2.29,0.88,0.275,0,96,0.485,1.359,24,17,19.14,18.5,17.2,-0.2083,0.1176,19,0,Low
2023-02-02,2,33,5,23.39,30.45,0.0,0.217,0.131,547.0,67.3,0.63,0.743,0.611,2.5,0.772,0.42,0,98,0.117,1.305,18,16,19.0,18.57,17.2,-0.0556,0.0625,17,0,Low
2023-02-03,2,34,5,20.51,34.58,0.0,0.166,0.087,474.0,73.95,0.611,0.7,0.656,2.19,0.533,0.285,0,90,0.416,0.697,13,15,19.43,18.64,17.17,0.2308,0.0667,16,0,Low
2023-02-04,2,35,5,23.28,42.37,0.01,0.197,0.153,543.0,86.06,0.707,0.589,0.683,1.72,0.699,0.159,1,101,0.501,0.975,18,14,22.71,20.57,18.03,1.2778,1.9286,41,1,High
2023-02-05,2,36,5,17.68,44.8,0.0,0.197,0.039,506.0,76.84,0.591,0.596,0.573,2.39,0.545,0.39,0,104,0.61,0.513,19,19,31.86,25.14,20.27,3.3684,3.3684,83,1,Critical
2023-02-06,2,37,6,19.73,44.79,0.0,0.148,0.181,605.0,68.19,0.627,0.688,0.785,2.45,0.591,0.175,0,99,0.261,0.751,22,17,32.14,25.64,20.47,0.0909,0.4118,24,1,Low
2023-02-07,2,38,6,21.0,39.33,1.39,0.23,0.039,346.0,75.8,0.65,0.63,0.576,2.55,0.722,0.395,0,84,0.276,0.476,25,20,31.57,25.71,20.67,-0.16,0.05,21,1,Low
2023-02-08,2,39,6,21.15,37.9,0.69,0.182,0.104,468.0,74.91,0.672,0.693,0.585,2.98,0.75,0.292,0,95,0.717,0.608,19,24,32.29,25.71,21.0,0.2632,0.0,24,1,Low
2023-02-09,2,40,6,20.23,34.99,0.0,0.195,0.123,628.0,79.4,0.662,0.792,0.55,2.24,0.562,0.281,1,102,0.594,1.35,17,18,34.29,26.64,21.67,0.8235,0.7222,31,1,Medium
2023-02-10,2,41,6,22.45,35.78,2.06,0.166,0.095,545.0,71.6,0.712,0.698,0.638,2.35,0.484,0.441,0,96,0.301,1.188,16,13,36.14,27.79,22.23,0.8125,1.2308,29,1,Medium
2023-02-11,2,42,6,19.14,27.5,1.61,0.262,0.073,642.0,82.36,0.639,0.696,0.58,2.81,0.663,0.383,0,103,0.556,1.154,41,18,34.43,28.57,22.43,-0.2927,0.6111,29,1,Medium
2023-02-12,2,43,6,21.07,25.59,0.0,0.181,0.116,402.0,80.24,0.617,0.696,0.594,2.2,0.715,0.113,0,95,0.395,1.294,83,19,28.43,30.14,23.43,-0.506,1.1579,41,1,High
2023-02-13,2,44,7,21.67,30.19,0.0,0.121,0.112,586.0,72.83,0.637,0.801,0.586,2.56,0.554,0.218,0,109,0.353,1.153,24,22,28.43,30.29,23.53,0.0,0.0909,24,0,Low
2023-02-14,2,45,7,22.54,28.9,0.0,0.181,0.113,581.0,70.81,0.634,0.823,0.584,2.34,0.772,0.448,0,91,0.797,0.979,21,25,28.86,30.21,23.67,0.1429,-0.04,24,0,Low
2023-02-15,2,46,7,23.01,26.92,1.05,0.053,0.17,365.0,81.2,0.642,0.754,0.611,2.4,0.746,0.107,0,92,0.543,0.853,24,19,28.43,30.36,23.97,-0.125,0.1053,21,0,Low
2023-02-16,2,47,7,19.42,33.55,0.89,0.136,0.092,476.0,64.87,0.614,0.731,0.568,2.8,0.552,0.318,0,109,0.69,1.424,31,17,27.0,30.64,24.07,-0.3226,0.2353,21,0,Low
2023-02-17,2,48,7,18.69,34.84,0.0,0.141,0.116,491.0,56.93,0.668,0.738,0.572,2.35,0.82,0.391,0,111,0.159,1.327,29,16,26.71,31.43,24.4,-0.069,0.6875,27,0,Low
2023-02-18,2,49,7,24.4,29.38,0.0,0.126,0.097,370.0,56.88,0.656,0.834,0.675,2.82,0.824,0.349,0,113,0.674,0.945,29,41,25.86,30.14,24.63,-0.2069,-0.439,23,0,Low
2023-02-19,2,50,7,22.6,37.46,0.0,0.098,0.071,478.0,64.04,0.607,0.758,0.579,1.72,0.96,0.404,0,99,0.322,1.191,41,83,23.0,25.71,24.83,-0.4878,-0.747,21,0,Low
2023-02-20,2,51,8,20.53,21.51,0.0,0.059,0.088,570.0,78.6,0.674,0.842,0.627,1.93,0.907,0.39,0,114,0.32,0.4,24,24,21.86,25.14,24.9,-0.3333,-0.3333,16,0,Low
2023-02-21,2,52,8,25.22,26.96,0.0,0.065,0.101,469.0,67.77,0.621,0.686,0.538,1.57,0.515,0.377,0,94,0.42,1.204,24,21,20.43,24.64,24.73,-0.4167,-0.3333,14,0,Low
2023-02-22,2,53,8,22.44,23.6,0.0,0.104,0.09,519.0,74.05,0.61,0.613,0.569,2.03,0.789,0.429,0,105,0.442,0.875,21,24,21.14,24.79,25.03,0.2381,0.0833,26,0,Low
2023-02-23,2,54,8,24.67,20.0,0.0,0.05,0.182,520.0,67.05,0.648,0.666,0.514,3.24,0.782,0.358,1,106,0.54,1.678,21,31,24.86,25.93,25.93,1.2381,0.5161,47,1,High
2023-02-24,2,55,8,22.54,26.98,0.0,0.178,0.1,499.0,67.13,0.593,0.675,0.73,2.49,0.598,0.261,0,92,0.509,1.288,27,29,24.0,25.36,25.83,-0.2222,-0.2759,21,0,Low
2023-02-25,2,56,8,26.63,26.54,0.0,0.05,0.1,444.0,61.75,0.664,0.848,0.696,2.21,0.718,0.289,0,105,0.232,0.507,23,29,23.43,24.64,25.87,-0.1739,-0.3448,19,0,Low
2023-02-26,2,57,8,26.12,36.16,0.0,0.064,0.132,553.0,71.08,0.561,0.779,0.642,2.81,0.368,0.387,0,112,0.171,0.822,21,41,22.71,22.86,25.97,-0.2381,-0.6098,16,0,Low
2023-02-27,2,58,9,22.21,30.68,0.0,0.081,0.116,373.0,70.25,0.616,0.669,0.751,2.87,0.364,0.451,0,109,0.316,1.015,16,24,22.43,22.14,25.83,-0.125,-0.4167,14,0,Low
2023-02-28,2,59,9,24.75,20.57,0.0,0.096,0.064,501.0,76.13,0.694,0.785,0.654,2.01,0.393,0.209,0,109,0.348,0.989,14,24,23.0,21.71,25.8,0.2857,-0.25,18,0,Low
2023-03-01,3,60,9,24.21,37.67,0.0,0.05,0.106,611.0,74.88,0.626,0.71,0.588,3.5,0.708,0.237,0,86,0.366,0.978,26,21,22.14,21.64,25.73,-0.2308,-0.0476,20,0,Low
2023-03-02,3,61,9,25.76,33.72,0.0,0.118,0.112,464.0,70.03,0.632,0.851,0.626,2.61,0.715,0.472,0,92,0.596,1.246,47,21,17.14,21.0,25.3,-0.7447,-0.4286,12,0,Low
2023-03-03,3,62,9,21.2,29.73,0.0,0.05,0.097,442.0,56.94,0.686,0.693,0.695,2.66,0.609,0.331,0,86,0.383,0.865,21,27,15.57,19.79,25.0,-0.5238,-0.6296,10,0,Low
2023-03-04,3,63,9,24.61,24.74,0.0,0.05,0.159,558.0,82.71,0.624,0.597,0.538,2.7,0.908,0.172,0,112,0.825,0.982,19,23,14.71,19.07,24.87,-0.3158,-0.4348,13,0,Low
2023-03-05,3,64,9,25.47,20.21,0.0,0.08,0.134,513.0,71.15,0.671,0.705,0.518,2.7,0.798,0.365,0,81,0.61,1.382,16,21,13.86,18.29,24.67,-0.375,-0.5238,10,0,Low
2023-03-06,3,65,10,19.95,23.6,0.0,0.097,0.161,560.0,72.8,0.683,0.693,0.628,2.25,0.41,0.496,0,109,0.296,1.386,14,16,13.29,17.86,23.63,-0.2857,-0.375,10,0,Low
2023-03-07,3,66,10,21.21,32.25,0.0,0.05,0.105,503.0,88.0,0.663,0.613,0.559,3.35,0.624,0.429,0,105,0.03,1.244,18,14,12.14,17.57,21.2,-0.4444,-0.2857,10,0,Low
2023-03-08,3,67,10,19.62,36.92,0.0,0.169,0.189,309.0,81.08,0.605,0.767,0.442,2.39,0.509,0.398,0,115,0.78,0.913,20,26,10.57,16.36,20.7,-0.55,-0.6538,9,0,Low
2023-03-09,3,68,10,23.27,34.77,0.0,0.05,0.093,594.0,76.46,0.631,0.834,0.513,2.88,0.712,0.183,0,123,0.299,0.823,12,47,10.14,13.64,20.3,-0.25,-0.8085,9,0,Low
2023-03-10,3,69,10,25.37,22.49,0.0,0.05,0.088,666.0,71.98,0.73,0.63,0.578,2.31,0.645,0.45,0,83,0.517,0.99,10,21,9.57,12.57,19.7,-0.4,-0.7143,6,0,Low
2023-03-11,3,70,10,27.05,20.0,0.0,0.05,0.163,603.0,71.88,0.634,0.798,0.603,2.24,0.518,0.31,0,104,0.23,1.007,13,19,8.71,11.71,18.9,-0.4615,-0.6316,7,0,Low
2023-03-12,3,71,10,24.32,26.11,0.0,0.05,0.19,217.0,74.4,0.739,0.671,0.605,3.26,0.904,0.456,0,92,0.638,0.991,10,16,8.14,11.0,18.13,-0.4,-0.625,6,0,Low
2023-03-13,3,72,11,27.55,20.0,0.0,0.05,0.069,536.0,76.07,0.701,0.718,0.74,2.46,0.659,0.232,0,101,0.503,1.139,10,14,7.57,10.43,17.37,-0.4,-0.5714,6,0,Low
2023-03-14,3,73,11,21.65,27.09,0.0,0.05,0.098,463.0,89.11,0.665,0.71,0.585,2.49,0.588,0.125,0,94,0.154,1.09,10,18,6.86,9.5,16.17,-0.5,-0.7222,5,0,Low
2023-03-15,3,74,11,21.13,24.21,0.0,0.05,0.075,413.0,96.73,0.659,0.718,0.619,2.61,0.612,0.29,0,89,0.0,1.08,9,20,6.43,8.5,15.57,-0.3333,-0.7,6,0,Low
2023-03-16,3,75,11,24.55,22.27,0.0,0.05,0.13,510.0,74.9,0.636,0.758,0.486,3.54,0.893,0.208,0,101,0.384,0.883,9,12,5.86,8.0,14.93,-0.4444,-0.5833,5,0,Low
2023-03-17,3,76,11,25.56,20.0,0.0,0.05,0.128,488.0,50.47,0.648,0.638,0.598,3.37,0.787,0.386,0,88,0.439,0.7,6,10,5.43,7.5,14.33,-0.5,-0.7,3,0,Low
2023-03-18,3,77,11,24.85,28.1,0.0,0.055,0.192,541.0,62.48,0.63,0.823,0.623,3.01,0.626,0.483,0,116,0.487,1.174,7,13,5.0,6.86,13.77,-0.4286,-0.6923,4,0,Low
2023-03-19,3,78,11,20.91,21.81,0.0,0.05,0.099,505.0,90.11,0.649,0.76,0.504,3.64,0.501,0.376,0,94,0.21,1.015,6,10,4.71,6.43,13.0,-0.3333,-0.6,4,0,Low
2023-03-20,3,79,12,24.99,20.0,0.0,0.075,0.194,410.0,79.19,0.61,0.787,0.535,2.12,0.525,0.455,0,94,0.234,1.102,6,10,4.43,6.0,12.37,-0.3333,-0.6,4,0,Low
2023-03-21,3,80,12,22.69,20.0,0.0,0.052,0.098,454.0,76.26,0.609,0.658,0.634,2.76,0.578,0.281,0,106,0.01,1.109,5,10,4.14,5.5,11.77,-0.4,-0.7,3,0,Low
2023-03-22,3,81,12,26.77,24.86,0.0,0.05,0.18,441.0,70.33,0.691,0.631,0.562,2.53,0.726,0.409,0,85,0.251,0.493,6,9,3.71,5.07,11.33,-0.5,-0.6667,3,0,Low
2023-03-23,3,82,12,26.29,35.68,0.0,0.05,0.143,363.0,60.11,0.604,0.815,0.593,1.79,0.763,0.437,0,99,0.056,1.43,5,9,3.57,4.71,11.0,-0.2,-0.5556,4,0,Low
2023-03-24,3,83,12,23.81,35.05,0.0,0.05,0.206,390.0,88.78,0.679,0.627,0.638,2.69,0.541,0.384,0,106,0.222,0.859,3,6,3.57,4.5,10.23,0.0,-0.5,3,0,Low
2023-03-25,3,84,12,24.8,22.38,0.0,0.05,0.05,483.0,63.77,0.596,0.732,0.743,2.3,0.77,0.303,0,94,0.409,1.343,4,7,3.29,4.14,8.73,-0.5,-0.7143,2,0,Low
2023-03-26,3,85,12,23.84,21.56,0.0,0.05,0.061,614.0,79.29,0.671,0.802,0.584,3.11,0.514,0.35,0,96,0.406,1.106,4,6,3.0,3.86,8.1,-0.5,-0.6667,2,0,Low
2023-03-27,3,86,13,25.97,28.05,0.0,0.05,0.221,457.0,58.99,0.647,0.71,0.724,2.34,0.558,0.38,0,102,0.229,0.73,4,6,2.71,3.57,7.53,-0.5,-0.6667,2,0,Low
2023-03-28,3,87,13,28.13,20.0,0.43,0.05,0.112,439.0,69.85,0.693,0.814,0.463,2.32,0.433,0.201,0,73,0.399,0.823,3,5,2.57,3.36,7.07,-0.3333,-0.6,2,0,Low
2023-03-29,3,88,13,24.39,27.19,0.0,0.05,0.088,405.0,81.93,0.643,0.698,0.61,3.11,0.428,0.424,0,107,0.616,0.828,3,6,2.43,3.07,6.67,-0.3333,-0.6667,2,0,Low
2023-03-30,3,89,13,27.5,30.06,0.0,0.05,0.094,502.0,69.5,0.593,0.618,0.577,2.47,0.512,0.48,0,97,0.3,0.842,4,5,2.14,2.86,6.13,-0.5,-0.6,2,0,Low
2023-03-31,3,90,13,25.57,32.92,0.0,0.05,0.185,594.0,68.32,0.648,0.75,0.563,2.97,0.646,0.286,0,123,0.12,0.558,3,3,2.0,2.79,5.53,-0.3333,-0.3333,2,0,Low
2023-04-01,4,91,13,25.18,25.06,0.0,0.05,0.063,660.0,72.11,0.659,0.736,0.646,2.67,0.501,0.683,0,92,0.491,0.8,2,4,2.0,2.64,5.2,0.0,-0.5,2,0,Low
2023-04-02,4,92,13,26.69,24.55,0.0,0.05,0.135,523.0,58.64,0.65,0.935,0.585,2.68,0.875,0.74,0,107,0.547,1.242,2,4,2.14,2.57,4.97,0.5,-0.25,3,0,Low
2023-04-03,4,93,14,24.97,20.63,0.0,0.05,0.112,511.0,56.76,0.672,0.644,0.458,2.4,0.51,0.593,0,96,0.225,1.267,2,4,2.14,2.43,4.6,0.0,-0.5,2,0,Low
2023-04-04,4,94,14,26.07,21.07,0.0,0.05,0.182,457.0,79.14,0.638,0.7,0.489,2.7,0.678,0.56,0,103,0.226,0.831,2,3,2.14,2.36,4.33,0.0,-0.3333,2,0,Low
2023-04-05,4,95,14,24.92,24.81,0.0,0.05,0.096,470.0,67.78,0.617,0.662,0.651,2.45,0.848,0.935,0,116,0.0,0.532,2,3,2.29,2.36,4.1,0.5,0.0,3,0,Low
2023-04-06,4,96,14,31.38,28.52,0.0,0.05,0.178,550.0,79.06,0.625,0.709,0.485,2.18,0.664,0.97,0,94,0.267,1.158,2,4,2.43,2.29,3.87,0.5,-0.25,3,0,Low
2023-04-07,4,97,14,27.66,31.95,0.0,0.05,0.08,475.0,83.18,0.64,0.705,0.652,2.46,0.595,0.539,0,87,0.184,0.73,2,3,2.43,2.21,3.63,0.0,-0.3333,2,0,Low
2023-04-08,4,98,14,26.33,21.81,0.0,0.05,0.245,487.0,83.99,0.64,0.65,0.609,3.02,0.672,0.675,0,79,0.076,0.75,2,2,2.43,2.21,3.4,0.0,0.0,2,0,Low
2023-04-09,4,99,14,28.29,35.76,0.0,0.05,0.129,498.0,55.79,0.728,0.757,0.588,2.71,0.566,0.979,0,101,0.284,0.929,3,2,2.29,2.21,3.27,-0.3333,0.0,2,0,Low
2023-04-10,4,100,15,27.78,25.36,0.0,0.05,0.139,453.0,65.02,0.694,0.703,0.594,2.81,0.5,0.542,0,105,0.349,0.906,2,2,2.29,2.21,3.1,0.0,0.0,2,0,Low
2023-04-11,4,101,15,27.7,27.05,0.0,0.05,0.221,494.0,77.38,0.677,0.828,0.636,2.5,0.742,0.822,0,99,0.316,0.803,2,2,2.43,2.29,3.0,0.5,0.5,3,0,Low
2023-04-12,4,102,15,29.5,22.89,0.0,0.05,0.118,338.0,77.53,0.67,0.668,0.518,1.72,0.563,0.986,0,99,0.292,0.825,3,2,2.43,2.36,2.9,0.0,0.5,3,0,Low
2023-04-13,4,103,15,29.93,20.0,0.0,0.05,0.233,544.0,94.49,0.666,0.869,0.603,2.01,0.791,0.989,0,87,0.624,0.875,3,2,2.43,2.43,2.83,0.0,0.5,3,0,Low
2023-04-14,4,104,15,27.49,33.09,0.0,0.08,0.117,688.0,62.92,0.666,0.742,0.52,2.38,0.769,0.736,0,97,0.405,0.822,2,2,2.71,2.57,2.77,1.0,1.0,4,0,Medium
2023-04-15,4,105,15,27.54,32.43,0.0,0.05,0.171,456.0,83.68,0.662,0.822,0.611,2.05,0.675,0.581,0,108,0.467,0.837,2,2,2.86,2.64,2.7,0.5,0.5,3,0,Low
2023-04-16,4,106,15,28.27,26.55,0.0,0.05,0.113,530.0,75.72,0.659,0.729,0.645,2.29,0.796,0.601,0,108,0.676,0.924,2,3,3.0,2.64,2.7,0.5,0.0,3,0,Low
2023-04-17,4,107,16,24.36,28.88,0.0,0.05,0.054,568.0,55.6,0.595,0.658,0.612,2.28,0.568,0.945,0,99,0.528,1.088,2,2,3.14,2.71,2.67,0.5,0.5,3,0,Low
2023-04-18,4,108,16,26.07,31.82,0.0,0.05,0.151,602.0,66.52,0.647,0.699,0.643,2.29,0.768,0.956,0,90,0.301,1.062,3,2,3.14,2.79,2.63,0.0,0.5,3,0,Low
2023-04-19,4,109,16,31.97,20.0,0.0,0.05,0.192,479.0,74.63,0.651,0.609,0.551,3.07,0.767,0.804,0,89,0.016,0.864,3,3,3.29,2.86,2.63,0.3333,0.3333,4,0,High
2023-04-20,4,110,16,32.66,26.06,0.0,0.05,0.098,356.0,54.96,0.636,0.711,0.596,2.48,0.605,0.883,0,99,0.283,0.921,3,3,3.43,2.93,2.67,0.3333,0.3333,4,0,Medium
2023-04-21,4,111,16,29.01,34.27,0.0,0.05,0.13,521.0,51.26,0.642,0.734,0.583,2.87,0.586,0.87,0,117,0.612,1.336,4,2,3.43,3.07,2.7,0.0,1.0,4,0,Medium
2023-04-22,4,112,16,30.79,22.26,0.0,0.05,0.214,510.0,54.39,0.668,0.724,0.579,2.57,0.699,0.831,0,92,0.526,1.247,3,2,3.57,3.21,2.7,0.3333,1.0,4,0,Medium
2023-04-23,4,113,16,30.4,31.83,0.0,0.05,0.182,472.0,74.59,0.682,0.826,0.544,3.07,0.945,0.914,0,89,0.284,1.137,3,2,3.71,3.36,2.73,0.3333,1.0,4,0,Medium
2023-04-24,4,114,17,36.07,22.22,0.0,0.05,0.161,489.0,67.15,0.668,0.708,0.57,2.91,0.615,0.843,0,118,0.336,0.557,3,2,4.0,3.57,2.83,0.6667,1.5,5,0,High
2023-04-25,4,115,17,32.28,33.45,0.0,0.05,0.132,511.0,65.8,0.682,0.568,0.522,2.26,0.582,0.767,0,90,0.373,1.027,3,3,4.14,3.64,2.9,0.3333,0.3333,4,0,Medium
2023-04-26,4,116,17,29.92,30.75,0.0,0.05,0.247,529.0,66.14,0.682,1.0,0.481,3.28,0.827,0.618,0,92,0.239,0.831,4,3,3.86,3.57,2.9,-0.5,-0.3333,2,0,Low
2023-04-27,4,117,17,28.4,21.58,0.0,0.076,0.07,526.0,57.76,0.651,0.665,0.551,2.32,0.66,0.872,0,88,0.25,0.761,4,3,4.0,3.71,3.0,0.25,0.6667,5,0,High
2023-04-28,4,118,17,27.23,38.58,0.0,0.05,0.133,483.0,67.44,0.676,0.797,0.644,2.58,0.78,0.737,0,96,0.233,0.91,4,4,4.14,3.79,3.1,0.25,0.25,5,0,High
2023-04-29,4,119,17,30.98,27.51,0.0,0.05,0.082,531.0,53.8,0.608,0.6,0.616,2.65,0.871,0.647,0,94,0.439,1.262,4,3,4.14,3.86,3.17,0.0,0.3333,4,0,Medium
2023-04-30,4,120,17,29.19,27.39,0.0,0.05,0.212,477.0,83.88,0.649,0.74,0.512,2.7,0.364,0.901,0,95,0.16,1.222,4,3,4.0,3.86,3.2,-0.25,0.0,3,0,Low
2023-05-01,5,121,18,27.98,33.79,0.0,0.05,0.14,551.0,88.92,0.646,0.656,0.572,2.82,0.644,0.367,0,103,0.61,0.845,5,3,3.86,3.93,3.27,-0.2,0.3333,4,0,Medium
2023-05-02,5,122,18,29.66,39.83,0.54,0.05,0.166,450.0,48.74,0.707,0.494,0.648,2.2,0.616,0.36,0,84,0.349,1.021,4,3,3.71,3.93,3.27,-0.25,0.0,3,0,Low
2023-05-03,5,123,18,28.92,27.2,0.0,0.05,0.283,506.0,67.31,0.671,0.697,0.569,2.78,0.506,0.46,0,90,0.151,0.895,2,4,3.86,3.86,3.3,0.5,-0.25,3,0,Low
2023-05-04,5,124,18,34.59,34.02,0.42,0.05,0.151,370.0,67.96,0.621,0.716,0.501,2.73,0.362,0.432,0,119,0.535,0.94,5,4,3.57,3.79,3.33,-0.4,-0.25,3,0,Low
2023-05-05,5,125,18,33.1,36.59,0.76,0.05,0.263,470.0,70.26,0.68,0.702,0.758,2.5,0.411,0.475,0,96,0.62,1.249,5,4,3.14,3.64,3.3,-0.6,-0.5,2,0,Low
2023-05-06,5,126,18,31.45,38.55,1.42,0.05,0.152,545.0,82.02,0.689,0.739,0.588,2.42,0.666,0.448,0,95,0.915,0.984,4,4,2.86,3.5,3.27,-0.5,-0.5,2,0,Low
2023-05-07,5,127,18,34.55,35.83,0.0,0.05,0.161,417.0,67.34,0.66,0.698,0.519,2.18,0.57,0.447,0,85,0.597,0.561,3,4,2.71,3.36,3.27,-0.3333,-0.5,2,0,Low
2023-05-08,5,128,19,31.86,32.95,0.0,0.05,0.291,474.0,71.12,0.683,0.726,0.612,2.69,0.53,0.125,1,100,0.192,1.035,4,5,2.71,3.29,3.33,0.0,-0.2,4,0,Medium
2023-05-09,5,129,19,30.11,30.58,0.0,0.05,0.142,308.0,99.0,0.588,0.734,0.594,2.24,0.664,0.438,0,94,0.388,1.454,3,4,2.86,3.29,3.4,0.3333,0.0,4,0,Low
